ID,Name,Type,Organization
7734,"MARTIC, Milan",individual,BALKANS
7735,"MARTINOVIC, Vinko",individual,BALKANS
7736,"MEJAKIC, Zeljko",individual,BALKANS
7737,"MILOSEVIC, Borislav",individual,BALKANS
7738,"MILOSEVIC, Dragomir",individual,BALKANS
7739,"MILOSEVIC, Marija",individual,BALKANS
7740,"MILOSEVIC, Marko",individual,BALKANS
7741,"MILOSEVIC, Milanka",individual,BALKANS
7742,"MILOSEVIC, Slobodan",individual,BALKANS
7744,"MLADIC, Ratko",individual,BALKANS
7745,"MORINA, Xhavit",individual,BALKANS
7746,"MRDJA, Darko",individual,BALKANS
7749,"MUSLIU, Isak",individual,BALKANS
7751,"MUSLIU, Shefqet",individual,BALKANS
7752,"MUSTAFA, Rrustem",individual,BALKANS
7753,"NALETILIC, Mladen",individual,BALKANS
7754,NATIONAL COMMITTEE FOR THE LIBERATION AND PROTECTION OF ALBANIAN LANDS,-0- ,BALKANS
7755,NATIONAL LIBERATION ARMY,-0- ,BALKANS
7756,NATIONAL MOVEMENT FOR THE LIBERATION OF KOSOVO,-0- ,BALKANS
7757,"NDRECAJ, Maliq",individual,BALKANS
7760,"NIKOLIC, Momir",individual,BALKANS
7761,"NIKOLIC, Zarko",individual,BALKANS
7762,"OBRENOVIC, Dragan",individual,BALKANS
7765,"PANDUREVIC, Vinko",individual,BALKANS
7766,"PAVKOVIC, Nebojsa",individual,BALKANS
7767,"PERIC, Jozo",individual,BALKANS
7768,"PLAVSIC, Biljana",individual,BALKANS
7769,"POLITICAL COUNCIL OF PRESEVO, MEDVEDJA, AND BUJANOVAC",-0- ,BALKANS
7770,"POPOVIC, Vujadin",individual,BALKANS
7771,POPULAR MOVEMENT OF KOSOVO,-0- ,BALKANS
7772,"PRCAC, Dragoljub",individual,BALKANS
7774,PUMA SECURITY COMPANY,-0- ,BALKANS
7775,"RADIC, Miroslav",individual,BALKANS
7776,"RADIC, Mlado",individual,BALKANS
7777,"RAJIC, Ivica",individual,BALKANS
7778,"RASEVIC, Mitar",individual,BALKANS
7779,"REXHEPI, Daut",individual,BALKANS
7780,"ROGULJIC, Slavko",individual,BALKANS
7782,"SAHINPASIC, Senad",individual,BALKANS
7783,"SAINOVIC, Nikola",individual,BALKANS
7784,"SAMIU, Izair",individual,BALKANS
7785,"SANTIC, Vladimir",individual,BALKANS
7786,"SELIMI, Rexhep",individual,BALKANS
7787,"SESELJ, Vojislav",individual,BALKANS
7788,"SHAQIRI, Shaqir",individual,BALKANS
7789,"SIKIRICA, Dusko",individual,BALKANS
7790,"SIMATOVIC, Franko",individual,BALKANS
7791,"SIMIC, Blagoje",individual,BALKANS
7792,"SIMIC, Milan",individual,BALKANS
7793,"SLJIVANCANIN, Veselin",individual,BALKANS
7794,"SOPTA, Stanko",individual,BALKANS
7795,"STAKIC, Milomir",individual,BALKANS
7796,"STANISIC, Jovica",individual,BALKANS
7797,"STANKOVIC, Radovan",individual,BALKANS
7798,"STEPANOVIC, Novak",individual,BALKANS
7801,"SUMA, Emrush",individual,BALKANS
7802,"SYLA, Azem",individual,BALKANS
7803,"TADIC, Dusan",individual,BALKANS
7804,"TADIC, Miroslav",individual,BALKANS
7807,"TODOVIC, Savo",individual,BALKANS
7808,"UKSINI, Sami",individual,BALKANS
7809,"VASILJEVIC, Mitar",individual,BALKANS
7810,"VUKOVIC, Zoran",individual,BALKANS
7811,"XHAFERI, Shefit",individual,BALKANS
7812,"XHEMAJLI, Emrush",individual,BALKANS
7813,"XHEMAJLI, Muhamet",individual,BALKANS
7814,"ZARIC, Simo",individual,BALKANS
7815,"ZELEN-KARADZIC, Ljiljana",individual,BALKANS
7817,"ZIGIC, Zoran",individual,BALKANS
7818,"ZUPLJANIN, Stojan",individual,BALKANS
7819,"DIAS DE MENDONCA, Leonardo",individual,SDNTK
7820,"ESPARRAGOZA MORENO, Juan Jose",individual,SDNTK
7821,"PALMA SALAZAR, Hector Luis",individual,SDNTK
7822,"QUINTERO MERAZ, Jose Albino",individual,SDNTK
7825,UNITED WA STATE ARMY,-0- ,SDNTK
7826,"ABDAOUI, Youssef",individual,SDGT
7827,"AKLI, Mohamed Amine",individual,SDGT
7828,"AMDOUNI, Mehrez",individual,SDGT
7829,"AYARI, Chiheb Ben Mohamed",individual,SDGT
7830,"BAAZAOUI, Mondher",individual,SDGT
7831,"DUMONT, Lionel",individual,SDGT
7832,"ESSAADI, Moussa Ben Amor Ben Ali",individual,SDGT
7833,"FETTAR, Rachid",individual,SDGT
7834,"HAMAMI, Brahim Ben Hedili Ben Mohamed",individual,SDGT
7835,"JARRAYA, Khalil",individual,SDGT
7836,"JARRAYA, Mounir Ben Habib",individual,SDGT
7837,"JENDOUBI, Faouzi Ben Mohamed Ben Ahmed",individual,SDGT
7838,"MNASRI, Fethi Ben Rebai Ben Absha",individual,SDGT
7839,"OUAZ, Najib",individual,SDGT
7840,"RARRBO, Ahmed Hosni",individual,SDGT
7841,"SALEH, Nedal",individual,SDGT
7842,"MZOUDI, Abdelghani",individual,SDGT
7843,"AL-TIKRITI, Saddam Hussein",individual,IRAQ2
7844,"AL-TIKRITI, Qusay Saddam Hussein",individual,IRAQ2
7845,"AL-TIKRITI, Uday Saddam Hussein",individual,IRAQ2
7846,"AL-TIKRITI, Abid Hamid Mahmud",individual,IRAQ2
7847,"AL-TIKRITI, Ali Hassan al-Majid",individual,IRAQ2
7848,"AL-DURI, Izzat Ibrahim",individual,IRAQ2
7849,"AL-TIKRITI, Hani abd-al-Latif Tilfah",individual,IRAQ2
7850,"AL-NUMAN, Aziz Salih",individual,IRAQ2
7851,"ZUBAIDI, Muhammad Hamza",individual,IRAQ2
7852,"AL-TIKRITI, Kamal Mustafa Sultan Abdallah",individual,IRAQ2
7853,"AL-TIKRITI, Barzan abd al-Ghafur Sulaiman Majid",individual,IRAQ2
7854,"AL-TIKRITI, Muzahim Sa'b Hassan",individual,IRAQ2
7855,"AL-TIKRITI, Ibrahim Ahmad abd al-Sattar Muhammed",individual,IRAQ2
7856,"AL-RAWI, Saif-al-Din Fulayyih Hassan Taha",individual,IRAQ2
7857,"AL-TIKRITI, Rafi abd-al-Latif Tilfah",individual,IRAQ2
7858,"AL-TIKRITI, Tahir Jalil Habbush",individual,IRAQ2
7859,"AL-TIKRITI, Hamid Raja Shalah",individual,IRAQ2
7860,"AL-DULAYMI, Latif Nusayyif Jasim",individual,IRAQ2
7861,"HUWAYSH, Abd-al-Tawab Mullah",individual,IRAQ2
7862,"AL-JIZRAWI, Taha Yassin Ramadan",individual,IRAQ2
7863,"AL-TIKRITI, Rukan Razuki abd-al-Ghafur Sulaiman",individual,IRAQ2
7864,"AL-TIKRITI, Jamal Mustafa Abdallah Sultan",individual,IRAQ2
7865,"HADI, Mizban Khadr",individual,IRAQ2
7866,"MA'RUF, Taha Muhyi-al-Din",individual,IRAQ2
7867,"AZIZ, Tariq",individual,IRAQ2
7868,"AL-TIKRITI, Walid Hamid Tawfiq",individual,IRAQ2
7869,"AL-TAI, Sultan Hashim Ahmad",individual,IRAQ2
7870,"AL-AZZAWI, Hikmat Mizban Ibrahim",individual,IRAQ2
7871,"AL-AHMAD, Mahmud Dhiyab",individual,IRAQ2
7872,"AL-RAWI, Ayad Futayyih Khalifa",individual,IRAQ2
7873,"AL-NAQIB, Zuhair Talib abd-al-Sattar",individual,IRAQ2
7874,"AL-SA'DI, Amir Hamudi Hassan",individual,IRAQ2
7875,"AL-UBAIDI, Amir Rashid Muhammad",individual,IRAQ2
7876,"AL-YASSIN, Husam Muhammad Amin",individual,IRAQ2
7878,"AL-TIKRITI, Sab'awi Ibrahim Hassan",individual,IRAQ2
7879,"AL-TIKRITI, Watban Ibrahim Hassan",individual,IRAQ2
7880,"AL-TIKRITI, Barzan Ibrahim Hassan",individual,IRAQ2
7881,"AMMASH, Huda Salih Mahdi",individual,IRAQ2
7882,"AL-SAD'UN, Abd-al-Baqi abd-al-Karim Abdallah",individual,IRAQ2
7883,"AL-SA'DUN, Muhammad Zimam abd-al-Razzaq",individual,IRAQ2
7884,"AL-NAJIM, Samir abd al-Aziz",individual,IRAQ2
7885,"ABD-AL-GHAFUR, Humam abd-al-Khaliq",individual,IRAQ2
7886,"AL-UBAIDI, Yahia Abdallah",individual,IRAQ2
7887,"GHALIB, Nayif Shindakh Thamir",individual,IRAQ2
7888,"AL-MASHHADANI, Saif-al-Din",individual,IRAQ2
7889,"GHARIB, Fadil Mahmud",individual,IRAQ2
7890,"AL-KHAFAJI, Muhsin Khadr",individual,IRAQ2
7891,"KAZIM, Rashid Taan",individual,IRAQ2
7892,"AL-KUBAYSI, Ugla Abid Saqar",individual,IRAQ2
7893,"AL-UBAIDI, Ghazi Hammud",individual,IRAQ2
7894,"MAHDI, Adil Abdallah",individual,IRAQ2
7895,"AL-AWADI, Hussein Qaid",individual,IRAQ2
7896,"AL-MUHAMMAD, Khamis Sirhan",individual,IRAQ2
7897,"AL-TIKRITI, Sa'd abd-al-Majid al-Faysal",individual,IRAQ2
7898,"SPASOJEVIC, Dragon",individual,BALKANS
7899,"VASIC, Dragomir",individual,BALKANS
7911,ASSOCIATION DE SECOURS PALESTINIENS,-0- ,SDGT
7912,"AL-ALAMI, Imad Khalil",individual,SDGT
7913,"HAMDAN, Usama",individual,SDGT
7914,"MISHAAL, Khalid",individual,SDGT
7915,"RANTISI, Abdel Aziz",individual,SDGT
7916,COMITE' DE BIENFAISANCE ET DE SECOURS AUX PALESTINIENS,-0- ,SDGT
7917,INTERPAL,-0- ,SDGT
7918,PALESTINIAN ASSOCIATION IN AUSTRIA,-0- ,SDGT
7919,SANABIL ASSOCIATION FOR RELIEF AND DEVELOPMENT,-0- ,SDGT
7921,"DWIKARNA, Agus",individual,SDGT
7923,"JULKIPLI, Salim Y Salamuddin",individual,SDGT
7924,"MUNANDAR, Aris",individual,SDGT
7925,"MURAD, Abdul Hakim",individual,SDGT
7927,"SIREGAR, Parlindungan",individual,SDGT
7928,"SYAWAL, Yassin",individual,SDGT
7929,"YUNOS, Mukhlis",individual,SDGT
7932,"BIN MANSOUR, Amran",individual,SDGT
7933,"HIR, Zulkifli Bin Abdul",individual,SDGT
7934,"KASMURI, Abdul Manaf",individual,SDGT
7935,"MARZUKI, Zulkifli",individual,SDGT
7936,"SUFAAT, Yazid",individual,SDGT
7938,"WAN MIN, Wan Mat",individual,SDGT
7939,"ZAKARIA, Zaini",individual,SDGT
7940,"ABU DHESS, Mohamed",individual,SDGT
7942,"AL-DAGMA, Aschraf",individual,SDGT
7944,"MOUSTFA, Djamel",individual,SDGT
7945,"SHALABI, Ismail Abdallah Sbaitan",individual,SDGT
7946,AL-AKHTAR TRUST INTERNATIONAL,-0- ,SDGT
8083,AL-BAKOUN ALA AL-AHD ORGANIZATION,-0- ,SDGT
8084,"BELMOKHTAR, Mokhtar",individual,SDGT
8085,DHAMAT HOUMET DAAWA SALAFIA,-0- ,SDGT
8086,"EL HADI, Mustapha Nasri Ben Abdul Kader Ait",individual,SDGT
8087,"LOUNICI, Djamel",individual,SDGT
8090,"BEN ABDELHAKIM, Cherif Said",individual,SDGT
8091,"BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali",individual,SDGT
8092,"CABDULLAAH, Ciise Maxamed",individual,SDGT
8093,"DRISSI, Noureddine Ben Ali Ben Belkassem",individual,SDGT
8094,"EL AYASHI, Radi Abd El Samie Abou El Yazid",individual,SDGT
8095,"HAMMID, Mohammed Tahir",individual,SDGT
8096,"HAMRAOUI, Kamel Ben Mouldi Ben Hassan",individual,SDGT
8098,"MOSTAFA, Mohamed Amin",individual,SDGT
8099,"RIHANI, Lotfi Ben Abdul Hamid Ben Ali",individual,SDGT
8100,"ROUINE, Lazher Ben Khalifa Ben Ahmed",individual,SDGT
8101,"SALEH AL-SAADI, Nassim Ben Mohamed Al-Cherif ben Mohamed",individual,SDGT
8102,"TRABELSI, Mourad",individual,SDGT
8103,"ZARKAOUI, Imed Ben Mekki Ben Al-Akhdar",individual,SDGT
8104,"AMMARI, Saifi",individual,SDGT
8105,"DURGUTI, Safet",individual,SDGT
8106,"ABO GHAITH, Sulaiman Jassem",individual,SDGT
8107,AL-HARAMAIN : PAKISTAN BRANCH,-0- ,SDGT
8108,AL-HARAMAIN : INDONESIA BRANCH,-0- ,SDGT
8109,AL-HARAMAIN : KENYA BRANCH,-0- ,SDGT
8110,AL-HARAMAIN : TANZANIA BRANCH,-0- ,SDGT
8111,"BASEVIC, Dragan",individual,BALKANS
8112,"BOROVCANIN, Veljko",individual,BALKANS
8113,"DJORDA, Samojko",individual,BALKANS
8114,"ECIM, Ljuban",individual,BALKANS
8115,"JAKUPI, Avdyl",individual,BALKANS
8116,"KOJIC, Radomir",individual,BALKANS
8117,"KOVAC, Tomislav",individual,BALKANS
8118,"KUJUNDZIC, Predrag",individual,BALKANS
8119,"MARIJANOVIC, Milovan",individual,BALKANS
8120,"SARAC, Ivan",individual,BALKANS
8122,"SHAQIRI, Xhezair",individual,BALKANS
8123,"THACI, Menduh",individual,BALKANS
8124,"2904977 CANADA, INC.",-0- ,CUBA
8125,CORPORACION CIMEX S.A.,-0- ,CUBA
8126,CUBANACAN GROUP,-0- ,CUBA
8127,CUBANACAN INTERNATIONAL B.V,-0- ,CUBA
8128,CUBANACAN U.K. LIMITED,-0- ,CUBA
8129,HAVANATUR S.A.,-0- ,CUBA
8131,HAVANATUR BAHAMAS LTD.,-0- ,CUBA
8132,HAVANATUR CHILE S.A.,-0- ,CUBA
8133,LA COMPANIA TIENDAS UNIVERSO S.A.,-0- ,CUBA
8134,FUNDACION PARA LA PAZ DE CORDOBA,-0- ,SDNTK
8138,"ARROYAVE RUIZ, Elkin Alberto",individual,SDNTK
8139,"ATENCIA PITALUA, Rafael Dario",individual,SDNTK
8140,"BLANCO PUERTA, Edgar Fernando",individual,SDNTK
8144,"BUITRAGO PARADA, Hector German",individual,SDNTK
8147,"CASTANO GIL, Carlos",individual,SDNTK
8149,"CASTANO GIL, Jose Vicente",individual,SDNTK
8150,"CASTELLANOS GARZON, Henry",individual,SDGT
8151,"CIFUENTES GALINDO, Luis Eduardo",individual,SDNTK
8153,"DUQUE GAVIRIA, Ivan Roberto",individual,SDNTK
8154,"GIRALDO SERNA, Hernan",individual,SDNTK
8155,"GOMEZ ALVAREZ, Sor Teresa",individual,SDNTK
8156,"ISAZA ARANGO, Ramon Maria",individual,SDNTK
8158,"MANCUSO GOMEZ, Salvatore",individual,SDNTK
8159,"MARIN ARANGO, Luciano",individual,SDGT
8163,"MURILLO BEJARANO, Diego Fernando",individual,SDNTK
8175,"AL-ZINDANI, Shaykh Abd-al-Majid",individual,SDGT
8183,"ABD AL-GHAFAR, Sundus",individual,IRAQ2
8184,"AL-DURI, Jawhar Majid",individual,IRAQ2
8185,"AL-RABI'I, Nidal",individual,IRAQ2
8186,"AL-TIKRITI, Ali Barzan Ibrahim Hasan",individual,IRAQ2
8187,"AL-TIKRITI, Ali Saddam Hussein",individual,IRAQ2
8188,"AL-TIKRITI, Hala Saddam Hussein",individual,IRAQ2
8189,"AL-TIKRITI, Khawla Barzan Ibrahim Hasan",individual,IRAQ2
8190,"AL-TIKRITI, Mohammad Barzan Ibrahim Hasan",individual,IRAQ2
8191,"AL-TIKRITI, Noor Barzan Ibrahim Hasan",individual,IRAQ2
8192,"AL-TIKRITI, Raghad Saddam Hussein",individual,IRAQ2
8193,"AL-TIKRITI, Rana Saddam Hussein",individual,IRAQ2
8194,"AL-TIKRITI, Saja Barzan Ibrahim Hasan",individual,IRAQ2
8195,"AL-TIKRITI, Thoraya Barzan Ibrahim Hasan",individual,IRAQ2
8196,"AL-UBAYDI, Intissar",individual,IRAQ2
8197,"SHAHBANDAR, Samira",individual,IRAQ2
8198,"TILFAH, Sajida Khayrallah",individual,IRAQ2
8199,HOLA SUN HOLIDAYS LIMITED,-0- ,CUBA
8200,"DERAMCHI, Othman",individual,SDGT
8202,"BENDEBKA, L'Hadi",individual,SDGT
8203,"AHMED NACER, Yacine",individual,SDGT
8204,"KIFANE, Abderrahmane",individual,SDGT
8205,"EL HEIT, Ali",individual,SDGT
8207,"HADDAD, Fethi Ben Assen Ben Salem",individual,SDGT
8208,"ABBES, Moustafa",individual,SDGT
8209,"ABBES, Youcef",individual,SDGT
8210,AL WASEL AND BABEL GENERAL TRADING LLC,-0- ,IRAQ2
8211,"AL-BASHAIR TRADING COMPANY, LTD",-0- ,IRAQ2
8212,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,-0- ,IRAQ2
8213,AVIATRANS ANSTALT,-0- ,IRAQ2
8214,LOGARCHEO S.A.,-0- ,IRAQ2
8215,"AHMED, Adnan S. Hasan",individual,IRAQ2
8216,"AL OBAIDI, Tarik Nasser S.",individual,IRAQ2
8217,"AL-QUBAYSI, Munir",individual,IRAQ2
8218,"BAHNAM, Hikmat Jarjes",individual,IRAQ2
8219,"ALLANE, Hacene",individual,SDGT
8220,"DJERMANE, Kamel",individual,SDGT
8221,"EL-AICH, Dhou",individual,SDGT
8222,"ZERFAOUI, Ahmad",individual,SDGT
8223,AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH,-0- ,SDGT
8224,TAIBAH INTERNATIONAL : BOSNIA BRANCH,-0- ,SDGT
8225,AL FURQAN,-0- ,SDGT
8227,"BURHAN, Dr. Sahir",individual,IRAQ2
8228,"HAMUDAT, General Maki Mustafa",individual,IRAQ2
8230,"SHABAN, Adib",individual,IRAQ2
8231,"SLEWA, Roodi",individual,IRAQ2
8234,"ARELLANO FELIX, Eduardo Ramon",individual,SDNTK
8235,"ARELLANO FELIX, Francisco Javier",individual,SDNTK
8236,ARELLANO FELIX ORGANIZATION,-0- ,SDNTK
8237,JUAREZ CARTEL,-0- ,SDNTK] [ILLICIT-DRUGS-EO14059
8239,"NEMBHARD, Norris",individual,SDNTK
8240,"NOORZAI, Haji Bashir",individual,SDNTK
8241,"RAMCHARAN, Leebert",individual,SDNTK
8243,"ZEVALLOS GONZALES, Fernando Melciades",individual,SDNTK
8244,AERO CONTINENTE S.A,-0- ,SDNTK
8245,AVIANDINA S.A.C.,-0- ,SDNTK
8247,IAC INTERNATIONAL INC.,-0- ,SDNTK
8248,"MEJIA MAGNANI, John Yvan",individual,SDNTK
8250,"SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.",-0- ,SDNTK
8251,"ZEVALLOS GONZALES, Lupe Maritza",individual,SDNTK
8252,"ZEVALLOS GONZALES, Milagros Angelina",individual,SDNTK
8253,"ZEVALLOS GONZALES, Winston Ricardo",individual,SDNTK
8254,AERO CONTINENTE (USA) INC.,-0- ,SDNTK
8255,CARGO AIRCRAFT LEASING CORP.,-0- ,SDNTK
8256,"INTERNATIONAL PACIFIC TRADING, INC.",-0- ,SDNTK
8258,AL-HARAMAIN : AFGHANISTAN BRANCH,-0- ,SDGT
8259,AL-HARAMAIN : ALBANIA BRANCH,-0- ,SDGT
8260,AL-HARAMAIN : BANGLADESH BRANCH,-0- ,SDGT
8261,AL-HARAMAIN : ETHIOPIA BRANCH,-0- ,SDGT
8262,AL-HARAMAIN : THE NETHERLANDS BRANCH,-0- ,SDGT
8263,"AL-AQIL, Aqeel Abdulaziz Aqeeil",individual,SDGT
8264,"AL-TURKI, Hassan Abdullah Hersi",individual,SDGT
8265,"BARAKAT, Assad Ahmad",individual,SDGT
8266,CASA APOLLO,-0- ,SDGT
8267,BARAKAT IMPORT EXPORT LTDA,-0- ,SDGT
8269,"DARRAJI, Kamel",individual,SDGT
8271,"JAMMALI, Imed Ben Bechir Ben Hamda",individual,SDGT
8272,"LOUBIRI, Habib Ben Ahmed",individual,SDGT
8273,"TRABELSI, Chabaane Ben Mohamed",individual,SDGT
8275,"KRUNIC, Savo",individual,BALKANS
8276,"PEJCIC, Mile",individual,BALKANS
8277,"PETRIC, Zoran",individual,BALKANS
8279,"BOUT, Viktor Anatolijevitch",individual,DRCONGO
8294,"RUPRAH, Sanjivan Singh",individual,DRCONGO
8306,A.W.A. ENGINEERING LIMITED,-0- ,IRAQ2
8307,"ABBAS, Abdul Hussein",individual,IRAQ2
8309,ADMINCHECK LIMITED,-0- ,IRAQ2
8310,"ADVANCED ELECTRONICS DEVELOPMENT, LTD",-0- ,IRAQ2
8311,"AHMAD, Rasem",individual,IRAQ2
8312,"AHMAD, Wallid Issa",individual,IRAQ2
8313,"AL-AMIRI, Adnan Talib Hassim",individual,IRAQ2
8314,AL-ARABI TRADING COMPANY LIMITED,-0- ,IRAQ2
8315,"AL-ATRUSH, Abd al-Wahhab Umar Mirza",individual,IRAQ2
8316,"AL-AZAWI, Dafir",individual,IRAQ2
8317,"AL-BAZZAZ, Hikmet Abdallah",individual,IRAQ2
8318,"AL-DAJANI, Leila N.S.",individual,IRAQ2
8319,"AL-DAJANI, Nadim S.",individual,IRAQ2
8320,"AL-DAJANI, Sa'ad",individual,IRAQ2
8323,"AL-HAMMADI, Hamid Yusif",individual,IRAQ2
8326,"AL-HUWAYSH, Isam Rashid",individual,IRAQ2
8327,"AL-JABBURI, Sadi Tuma Abbas",individual,IRAQ2
8329,"AL-KHODAIR, Ahmad Hussein",individual,IRAQ2
8330,"AL-MAJID, Hussein Kamel Hassan",individual,IRAQ2
8331,"AL-MALIKI, Shabib Lazem",individual,IRAQ2
8332,"AL-QASIR, Nazar Jumah Ali",individual,IRAQ2
8333,"AL-RIDA, Karim Hasan",individual,IRAQ2
8334,"AL-RUBA, Dr. Khadim",individual,IRAQ2
8335,"AL-SAHHAF, Muhammad Said Kazim",individual,IRAQ2
8336,"AL-ZIBARI, Arshad Muhammad Ahmad Muhammad",individual,IRAQ2
8337,"ALAWI, Abdel-Salam Abdel-Rahman",individual,IRAQ2
8339,"ALWAN, Allaidin Hussain",individual,IRAQ2
8340,AMD CO. LTD AGENCY,-0- ,IRAQ2
8341,ARAB PETROLEUM ENGINEERING COMPANY LTD,-0- ,IRAQ2
8342,ARAB PROJECTS COMPANY S.A. LTD.,-0- ,IRAQ2
8345,ARCHI CENTRE I.C.E. LIMITED,-0- ,IRAQ2
8346,ARCHICONSULT LIMITED,-0- ,IRAQ2
8347,ASSOCIATED ENGINEERS,-0- ,IRAQ2
8348,"ATIA, Hachim K.",individual,IRAQ2
8349,"ATIA, Hachim K.",individual,IRAQ2
8350,"ATIA, Hachim K.",individual,IRAQ2
8351,ATLAS AIR CONDITIONING COMPANY LIMITED,-0- ,IRAQ2
8352,ATLAS EQUIPMENT COMPANY LIMITED,-0- ,IRAQ2
8354,BAROON SHIPPING COMPANY LIMITED,-0- ,IRAQ2
8357,"DAGHIR, Ali Ashour",individual,IRAQ2
8359,DURAND PROPERTIES LIMITED,-0- ,IRAQ2
8360,ENDSHIRE EXPORT MARKETING,-0- ,IRAQ2
8364,FALCON SYSTEMS,-0- ,IRAQ2
8365,"FARAJ, Samal Majid",individual,IRAQ2
8366,FARTRADE HOLDINGS S.A.,-0- ,IRAQ2
8367,"FATTAH, Jum'a Abdul",individual,IRAQ2
8368,H & H METALFORM GMBH,-0- ,IRAQ2
8369,"HABIB, Mohammed Turki",individual,IRAQ2
8370,HELFORD DIRECTORS LIMITED,-0- ,IRAQ2
8371,I.P.C. INTERNATIONAL LIMITED,-0- ,IRAQ2
8372,I.P.C. MARKETING LIMITED,-0- ,IRAQ2
8373,"INVESTACAST PRECISION CASTINGS, LTD.",-0- ,IRAQ2
8374,IRAQI ALLIED SERVICES LIMITED,-0- ,IRAQ2
8375,IRAQI FREIGHT SERVICES LIMITED,-0- ,IRAQ2
8376,IRAQI TRADE CENTER,-0- ,IRAQ2
8377,JARACO S.A.,-0- ,IRAQ2
8378,"JASIM, Latif Nusayyif",individual,IRAQ2
8379,"JON, Hana Paul",individual,IRAQ2
8380,"JUME'AN, George",individual,IRAQ2
8382,"KARAGHULLY, Labeed A.",individual,IRAQ2
8383,KEENCLOUD LIMITED,-0- ,IRAQ2
8384,"KHALIL, Dr. Ahmad Murtada Ahmad",individual,IRAQ2
8385,"MALIK, Assim Mohammed Rafiq Abdul",individual,IRAQ2
8387,MEED INTERNATIONAL LIMITED,-0- ,IRAQ2
8388,"MOHAMED, Abdul Kader Ibrahim",individual,IRAQ2
8389,"MUBARAK, Umid Medhat",individual,IRAQ2
8390,"NAMAN, Saalim",individual,IRAQ2
8392,"OMRAN, Karim Dhaidas",individual,IRAQ2
8393,ORIENT SHIPPING LIMITED,-0- ,IRAQ2
8394,PANDORA SHIPPING CO. S.A.,-0- ,IRAQ2
8395,PETRA NAVIGATION & INTERNATIONAL TRADING CO. LTD.,-0- ,IRAQ2
8396,RAJBROOK LIMITED,-0- ,IRAQ2
8397,"REYNOLDS AND WILSON, LTD.",-0- ,IRAQ2
8399,"RZOOKI, Hanna",individual,IRAQ2
8401,"SALIH, Abd al-Munim Ahmad",individual,IRAQ2
8403,T N K FABRICS LIMITED,-0- ,IRAQ2
8404,T.E.G. LIMITED,-0- ,IRAQ2
8405,T.M.G. ENGINEERING LIMITED,-0- ,IRAQ2
8406,"TALL, Aktham",individual,IRAQ2
8407,TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE,-0- ,IRAQ2
8408,TECHNOLOGY AND DEVELOPMENT GROUP LTD,-0- ,IRAQ2
8409,"TIGRIS TRADING, INC.",-0- ,IRAQ2
8411,TRADING & MARITIME INVESTMENTS,-0- ,IRAQ2
8412,U.I. INTERNATIONAL,-0- ,IRAQ2
8413,"ZAHRAN, Yousuf",individual,IRAQ2
8414,"ZAINAL, Akram",individual,IRAQ2
8415,WHALE SHIPPING LTD.,-0- ,IRAQ2
8416,A.T.E. INTERNATIONAL LTD.,-0- ,IRAQ2
8418,"KUNFUTH, Abbas Khalaf",individual,IRAQ2
8419,"AL-TAMIMI, Muhannad Juma Y",individual,IRAQ2
8420,BLOTO INTERNATIONAL COMPANY,-0- ,IRAQ2
8422,MELFI MARINE CORPORATION S.A.,-0- ,CUBA
8591,"AL-BUTHE, Soliman",individual,SDGT
8592,AL-HARAMAIN FOUNDATION : COMOROS ISLANDS,-0- ,SDGT
8593,ISLAMIC AFRICAN RELIEF AGENCY,-0- ,SDGT
8594,"SULAIMAN, Mohammed Ibrahim",individual,SDGT
8595,"MAKKI, Jaffar Ahmad Abdullah",individual,SDGT
8596,"ABBAKAR MUHAMAD, Abdul Aziz",individual,SDGT
8597,"AL-SUDANI, Khalid Ahmad Jumah",individual,SDGT
8598,"BUISIR, Ibrahim",individual,SDGT
8600,"HERNANDEZ ZEA, Luis Antonio",individual,SDNT
8731,ACCIRENT S.A.,-0- ,SDNT
8732,AEROCOMERCIAL ALAS DE COLOMBIA LTDA.,-0- ,SDNT
8733,AEROVIAS ATLANTICO LTDA.,-0- ,SDNT
8734,ASOCIACION TURISTICA INTERNACIONAL S.C.S.,-0- ,SDNT
8735,CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.,-0- ,SDNT
8737,DESARROLLOS AGROINDUSTRIALES S.A.,-0- ,SDNT
8738,GREEN ISLAND S.A.,-0- ,SDNT
8740,INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,-0- ,SDNT
8741,INVERSIONES Y COMERCIALIZADORA INCOM LTDA.,-0- ,SDNT
8743,LARGO LEASING LTD.,-0- ,SDNT
8744,TRANS PACIFIC WORLD LEASING LIMITED,-0- ,SDNT
8745,"VELEZ RENGIFO, Piedad",individual,SDNT
8746,"ARCE JARAMILLO, Melba Rosa",individual,SDNT
8759,ISLAMIC STATE OF IRAQ AND THE LEVANT,-0- ,FTO] [SDGT
8761,SERCUBA,-0- ,CUBA
8800,"LABRA AVILES, Jesus Abraham",individual,SDNTK
8801,"HIGUERA GUERRERO, Gilberto",individual,SDNTK
